"Country","Issuer","Currency","Face value","Reference","N# number (with link)","Title","Type","Year range","Shape","Composition","Weight","Diameter","Thickness","Orientation","Year","Gregorian year","Mintmark","Comment","Quantity","For exchange","Grade","Buying price (AUD)","Estimate (AUD)","Private comment","Public comment"
"Rome","Roman Empire","Solidus, Reform of Constantine (AD 310/324 – 395)","","","N# 33007","Follis - Iulianus II (SPES REIPVBLICAE)","Standard circulation coin","355-361","Round (irregular)","Bronze","","15","0.6","","","355","","Caesar: DN IVLIANVS NOB CAES","1","","F","","","",""
"Rome","Roman Empire","*The Late Empire and the move to a Byzantine Empire (363-498)","","RIC IX# 26b","N# 51506","Follis - Theodosius I (SALVS REIPVBLICAE; Cyzicus)","Standard circulation coin","388-392","Round (irregular)","Bronze","0.9","12.8","1","Coin alignment ↑↓","","388-392","SMKΓ","Cyzicus, 3rd officina","1","","VG","","","",""
"Rome","Roman Republic (ancient)","Denarius of 16 Asses (141 – 27 BC)","","RIC I# 39","N# 82178","Silver Denarius","Standard circulation coin","71","","","","","","","71","71","","","1","","VG","","","",""
"Russia","Russia","Ruble (1991-1997)","1","Y# 311","N# 3092","1 Ruble","Standard circulation coin","1992","Round","Brass clad steel","3.3","19.5","1.75","Medal alignment ↑↑","1992","1992","Л","Leningrad Mint","1","","VF","","0.25","",""
"Russia","Soviet Union","Ruble (1961-1991)","0.01","Y# 126a","N# 767","1 Kopeck (15 orbits)","Standard circulation coin","1961-1991","Round","Brass (58% Copper, 40% Zinc, 2% Manganese)","1","15","0.9","Medal alignment ↑↑","1989","1989","","","1","","VG","","0.12","",""
"Russia","Soviet Union","Ruble (1961-1991)","0.01","Y# 126a","N# 767","1 Kopeck (15 orbits)","Standard circulation coin","1961-1991","Round","Brass (58% Copper, 40% Zinc, 2% Manganese)","1","15","0.9","Medal alignment ↑↑","1990","1990","","","1","","VG","","0.12","",""
"Russia","Soviet Union","Ruble (1961-1991)","0.02","Y# 127a","N# 2085","2 Kopecks (15 orbits)","Standard circulation coin","1961-1991","Round","Brass (58% Copper, 40% Zinc, 2% Manganese)","2","18","1.1","Medal alignment ↑↑","1983","1983","","","1","","VG","","0.15","",""
"Russia","Soviet Union","Ruble (1961-1991)","0.02","Y# 127a","N# 2085","2 Kopecks (15 orbits)","Standard circulation coin","1961-1991","Round","Brass (58% Copper, 40% Zinc, 2% Manganese)","2","18","1.1","Medal alignment ↑↑","1990","1990","","","1","","VG","","0.07","",""
"Russia","Soviet Union","Ruble (1961-1991)","0.03","Y# 128a","N# 766","3 Kopecks (15 orbits)","Standard circulation coin","1961-1991","Round","Brass (58% Copper, 40% Zinc, 2% Manganese (ЛМц 58-2))","3","22","1.22","Medal alignment ↑↑","1990","1990","","","2","","VG","","0.07","",""
"Russia","Soviet Union","Ruble (1961-1991)","0.05","Y# 129a","N# 765","5 Kopecks (15 orbits)","Standard circulation coin","1961-1991","Round","Brass","5","25","1.5","Medal alignment ↑↑","1979","1979","","","1","","VG","","0.15","",""
"Russia","Soviet Union","Ruble (1961-1991)","0.05","Y# 129a","N# 765","5 Kopecks (15 orbits)","Standard circulation coin","1961-1991","Round","Brass","5","25","1.5","Medal alignment ↑↑","1981","1981","","","1","","VG","","0.2","",""
"Russia","Soviet Union","Ruble (1961-1991)","0.1","Y# 130","N# 764","10 Kopecks (15 orbits)","Standard circulation coin","1961-1991","Round","Nickel brass","1.6","17.27","1.1","Medal alignment ↑↑","1981","1981","","","2","","F","","0.27","",""
"Russia","Soviet Union","Ruble (1961-1991)","0.1","Y# 130","N# 764","10 Kopecks (15 orbits)","Standard circulation coin","1961-1991","Round","Nickel brass","1.6","17.27","1.1","Medal alignment ↑↑","1991","1991","","without mintmark","1","","VG","","","",""
"Russia","Soviet Union","Ruble (1961-1991)","0.15","Y# 131","N# 2084","15 Kopecks (15 orbits)","Standard circulation coin","1961-1991","Round","Nickel brass","2.5","19.56","1.2","Medal alignment ↑↑","1990","1990","","","2","","F","","0.24","",""
"Russia","Soviet Union","Ruble (1961-1991)","0.2","Y# 132","N# 763","20 Kopecks (15 orbits)","Standard circulation coin","1961-1991","Round","Nickel brass","3.4","21.8","1.4","Medal alignment ↑↑","1982","1982","","","1","","F","","0.29","",""
"Russia","Soviet Union","Ruble (1961-1991)","0.2","Y# 132","N# 763","20 Kopecks (15 orbits)","Standard circulation coin","1961-1991","Round","Nickel brass","3.4","21.8","1.4","Medal alignment ↑↑","1990","1990","","","1","","F","","0.22","",""
"Russia","Soviet Union","Ruble (1961-1991)","0.5","Y# 133a.1","N# 762","50 Kopecks (15 orbits)","Standard circulation coin","1961-1991","Round","Nickel brass","4.4","24","1.7","Medal alignment ↑↑","1988","1988","","Y#133a.2 (with ""1987"" on edge)","1","","VG","","","",""
"Russia","Soviet Union","Ruble (1961-1991)","0.5","Y# 133a.1","N# 762","50 Kopecks (15 orbits)","Standard circulation coin","1961-1991","Round","Nickel brass","4.4","24","1.7","Medal alignment ↑↑","1991","1991","Л","Y#133a.2; Leningrad Mint","1","","F","","","",""
"Russia","Soviet Union","Ruble (1961-1991)","0.5","Y# 139","N# 6034","50 Kopecks (October Revolution)","Circulating commemorative coin","1967","Round","Copper-nickel (Copper-Nickel-Zinc)","6.45","25","2","Medal alignment ↑↑","","1967","","","2","","F","","0.75","",""
"Russia","Soviet Union","Ruble (1961-1991)","1","Y# 140.1","N# 4590","1 Ruble (50th Anniversary of the October Revolution)","Circulating commemorative coin","1967-1988","Round","Copper-nickel","10","31","2.1","Medal alignment ↑↑","1967","1967","","Y#140.1","2","","VG","","1.43","",""
"Russia","Soviet Union","Government Bank Issue ‒ Ruble (1991)","1","Y# 293","N# 4076","1 Ruble (Government Bank Issue)","Standard circulation coin","1991","Round","Copper-nickel","3.7","21.2","1.5","Medal alignment ↑↑","1991","1991","ЛМД","","1","","VG","","0.15","",""
"Russia","Soviet Union","Government Bank Issue ‒ Ruble (1991)","5","Y# 294","N# 3023","5 Rubles (Government Bank Issue)","Standard circulation coin","1991","Round","Copper-nickel","5.3","24","1.64","Medal alignment ↑↑","1991","1991","ЛМД","Leningrad Mint","1","","VG","","0.65","",""
"Russia","Soviet Union","Government Bank Issue ‒ Ruble (1991)","10","Y# 295","N# 3024","10 Rubles (Government Bank Issue)","Standard circulation coin","1991-1992","Round","Bimetallic: aluminium-bronze centre in copper-nickel ring","6.1","25","1.95","Medal alignment ↑↑","1991","1991","ЛМД","Leningrad Mint","1","","VG","","0.91","",""
"Singapore","Singapore","Dollar (1967-date)","0.05","KM# 2","N# 7845","5 Cents (non-magnetic)","Standard circulation coin","1967-1985","Round","Copper-nickel","1.41","16.25","1","Medal alignment ↑↑","1967","1967","","","1","","VG","","0.2","",""
"Singapore","Singapore","Dollar (1967-date)","0.05","KM# 2","N# 7845","5 Cents (non-magnetic)","Standard circulation coin","1967-1985","Round","Copper-nickel","1.41","16.25","1","Medal alignment ↑↑","1974","1974","","","1","","F","","","",""
"Singapore","Singapore","Dollar (1967-date)","0.1","KM# 3","N# 1671","10 Cents","Standard circulation coin","1967-1985","Round","Copper-nickel","2.83","19.41","1.397","Medal alignment ↑↑","1968","1968","","","1","","VG","","0.07","",""
"Singapore","Singapore","Dollar (1967-date)","0.1","KM# 3","N# 1671","10 Cents","Standard circulation coin","1967-1985","Round","Copper-nickel","2.83","19.41","1.397","Medal alignment ↑↑","1969","1969","","","1","","VG","","","",""
"Singapore","Singapore","Dollar (1967-date)","0.1","KM# 3","N# 1671","10 Cents","Standard circulation coin","1967-1985","Round","Copper-nickel","2.83","19.41","1.397","Medal alignment ↑↑","1971","1971","","","1","","VG","","","",""
"Singapore","Singapore","Dollar (1967-date)","0.1","KM# 3","N# 1671","10 Cents","Standard circulation coin","1967-1985","Round","Copper-nickel","2.83","19.41","1.397","Medal alignment ↑↑","1973","1973","","Proof","1","","VG","","","",""
"Singapore","Singapore","Dollar (1967-date)","0.2","KM# 4","N# 975","20 Cents","Standard circulation coin","1967-1985","Round","Copper-nickel","5.66","23.6","1.778","Medal alignment ↑↑","1967","1967","","","1","","VG","","0.19","",""
"Singapore","Singapore","Dollar (1967-date)","0.2","KM# 4","N# 975","20 Cents","Standard circulation coin","1967-1985","Round","Copper-nickel","5.66","23.6","1.778","Medal alignment ↑↑","1973","1973","","","1","","F","","0.17","",""
"Singapore","Singapore","Dollar (1967-date)","0.2","KM# 52","N# 1668","20 Cents (ribbon upwards)","Standard circulation coin","1985-1991","Round","Copper-nickel","4.5","21.36","1.72","Medal alignment ↑↑","1987","1987","","","1","","VG","","0.29","",""
"Spain","Spain","Peseta (1868-2001)","5","KM# 807","N# 782","5 Pesetas - Juan Carlos I","Standard circulation coin","1976-1980","Round","Copper-nickel (Cu750 Ni250)","5.75","23","1.5","Coin alignment ↑↓","1975","1977","","Cal#120; ""77"" on star","1","","VG","","0.1","",""
"Sweden","Sweden","Krona (1873-date)","0.02","KM# 821","N# 1033","2 Öre - Gustaf VI Adolf","Standard circulation coin","1952-1971","Round","Bronze","4","21","1.5","Medal alignment ↑↑","1964","1964","U","","1","","VG","","0.15","",""
"Sweden","Sweden","Krona (1873-date)","0.1","KM# 835","N# 1504","10 Öre - Gustaf VI Adolf","Standard circulation coin","1962-1973","Round","Copper-nickel","1.4","15","1.06","Medal alignment ↑↑","1963","1963","U","","2","","VG","","","",""
"Sweden","Sweden","Krona (1873-date)","0.1","KM# 835","N# 1504","10 Öre - Gustaf VI Adolf","Standard circulation coin","1962-1973","Round","Copper-nickel","1.4","15","1.06","Medal alignment ↑↑","1973","1973","U","","1","","VG","","0.08","",""
"Sweden","Sweden","Krona (1873-date)","0.25","KM# 836","N# 1503","25 Öre - Gustaf VI Adolf","Standard circulation coin","1962-1973","Round","Copper-nickel","2.24","17","1.28","Medal alignment ↑↑","1965","1965","u","","1","","VG","","","",""
"Sweden","Sweden","Krona (1873-date)","0.25","KM# 836","N# 1503","25 Öre - Gustaf VI Adolf","Standard circulation coin","1962-1973","Round","Copper-nickel","2.24","17","1.28","Medal alignment ↑↑","1973","1973","u","","1","","VG","","0.13","",""
"Switzerland","Switzerland","Franc (1850-date)","0.05","HMZ 2# 1212","N# 168","5 Rappen (Libertas; copper-nickel)","Standard circulation coin","1879-1980","Round","Copper-nickel (75% copper, 25% nickel, non-magnetic)","2","17.15","1.25","Medal alignment ↑↑","1962","1962","B","","1","","VG","","","",""
"Switzerland","Switzerland","Franc (1850-date)","0.05","HMZ 2# 1212","N# 168","5 Rappen (Libertas; copper-nickel)","Standard circulation coin","1879-1980","Round","Copper-nickel (75% copper, 25% nickel, non-magnetic)","2","17.15","1.25","Medal alignment ↑↑","1974","1974","","","1","","F","","0.26","",""
"Switzerland","Switzerland","Franc (1850-date)","0.1","HMZ 2# 1210","N# 173","10 Rappen (Libertas; copper-nickel)","Standard circulation coin","1879-2022","Round","Copper-nickel (75% copper, 25% nickel; non-magnetic)","3","19.15","1.45","Medal alignment ↑↑","1962","1962","B","","1","","F","","0.29","",""
"Switzerland","Switzerland","Franc (1850-date)","0.2","HMZ 2# 1208","N# 178","20 Rappen (Libertas; copper-nickel)","Standard circulation coin","1939-2022","Round","Copper-nickel (75% copper, 25% nickel; non-magnetic)","4","21.05","1.65","Medal alignment ↑↑","1975","1975","","","1","","VG","","0.37","",""
"Switzerland","Switzerland","Franc (1850-date)","0.2","HMZ 2# 1208","N# 178","20 Rappen (Libertas; copper-nickel)","Standard circulation coin","1939-2022","Round","Copper-nickel (75% copper, 25% nickel; non-magnetic)","4","21.05","1.65","Medal alignment ↑↑","1979","1979","","","1","","VG","","0.26","",""
"Switzerland","Switzerland","Franc (1850-date)","1","HMZ 2# 1204","N# 185","1 Franc (Helvetia standing; copper-nickel)","Standard circulation coin","1968-2022","Round","Copper-nickel (75% copper, 25% nickel)","4.4","23.2","1.55","Variable alignment ↺","1968","1968","B","KM#24a.1 (with 22 stars; coin alignment)","2","","VG","","1.38","",""
"Taiwan","Taiwan","New dollar (1949-date)","1","Y# 551","N# 966","1 New Dollar","Standard circulation coin","1981-2022","Round","Copper-aluminium-nickel (92% Copper, 6% Nickel, 2% Aluminium)","3.8","20","1.57","Medal alignment ↑↑","83","1994","","年三十八國民華中","1","","VG","","","",""
"Thailand","Thailand","Baht (1897-date)","1","Y# 183","N# 1106","1 Baht - Rama IX","Standard circulation coin","1986-2008","Round","Copper-nickel","3.4","20","1.48","Coin alignment ↑↓","2534","1991","","พ.ศ.๒๕๓๔","1","","VG","","0.17","",""
"Thailand","Thailand","Baht (1897-date)","1","Y# 183","N# 1106","1 Baht - Rama IX","Standard circulation coin","1986-2008","Round","Copper-nickel","3.4","20","1.48","Coin alignment ↑↓","2535","1992","","พ.ศ.๒๕๓๕","1","","VG","","0.12","",""
"Thailand","Thailand","Baht (1897-date)","1","Y# 183","N# 1106","1 Baht - Rama IX","Standard circulation coin","1986-2008","Round","Copper-nickel","3.4","20","1.48","Coin alignment ↑↓","2545","2002","","พ.ศ.๒๕๔๕","2","","VG","","0.12","",""
"Thailand","Thailand","Baht (1897-date)","1","Y# 183","N# 1106","1 Baht - Rama IX","Standard circulation coin","1986-2008","Round","Copper-nickel","3.4","20","1.48","Coin alignment ↑↓","2547","2004","","พ.ศ.๒๕๔๗","1","","VG","","0.13","",""
"Thailand","Thailand","Baht (1897-date)","1","Y# 443","N# 9226","1 Baht - Rama IX","Standard circulation coin","2009-2017","Round","Nickel plated steel","3","20","1.5","Coin alignment ↑↓","2555","2012","","พ.ศ.๒๕๕๕","1","","VF","","0.15","",""
"Thailand","Thailand","Baht (1897-date)","5","Y# 446","N# 7236","5 Baht - Rama IX (light type)","Standard circulation coin","2008-2017","Round","Copper-nickel clad copper","6","24","1.75","Coin alignment ↑↓","2552","2009","","พ.ศ.๒๕๕๒","1","","VG","","0.6","",""
"Thailand","Thailand","Baht (1897-date)","10","Y# 227","N# 1643","10 Baht - Rama IX (Wat Arun; 3rd portrait)","Standard circulation coin","1988-2008","Round","Bimetallic: aluminium-bronze centre in copper-nickel ring","8.5","26","2","Coin alignment ↑↓","2532","1989","","พ.ศ.๒๕๓๒","1","","VG","","","",""
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","1","KM# 6.2","N# 1310","1 Dirham - Zayed / Khalifa (small type; non-magnetic)","Standard circulation coin","1995-2007","Round","Copper-nickel","6.4","23.8","1.9","Medal alignment ↑↑","1428","2007","","١٤٢٨ - ٢٠٠٧","1","","VG","","0.32","",""
"United Kingdom","England","Pound sterling (1158-1970)","0.004166666666667","Sp# 1368","N# 52364","1 Penny - Henry III (Long Cross type; class 5b)","Standard circulation coin","1250-1272","Round","Silver","1.4","18","","","","1250-1272","","London mint","1","","VG","","","",""
"United Kingdom","United Kingdom","Pound sterling (1158-1970)","0.002083333333333","KM# 793","N# 1867","½ Penny - Edward VII","Standard circulation coin","1902-1910","Round","Bronze","5.67","25.5","1.3","Medal alignment ↑↑","1902","1902","","KM# 793.1 (low tide); see CS","1","","VG","","0.79","",""
"United Kingdom","United Kingdom","Pound sterling (1158-1970)","0.004166666666667","KM# 663","N# 12981","1 Penny - George III (4th Issue)","Standard circulation coin","1806-1808","Round","Copper","18.9","34","3","Coin alignment ↑↓","1806","1806","","","1","","VG","","4.04","","Unsure of date, coin too worn."
"United Kingdom","United Kingdom","Pound sterling (1158-1970)","0.004166666666667","KM# 755","N# 855","1 Penny - Victoria (2nd portrait)","Standard circulation coin","1874-1894","Round","Bronze","9.45","30.8","1.6","Medal alignment ↑↑","1892","1892","","","1","","VG","","1.5","",""
"United Kingdom","United Kingdom","Pound sterling (1158-1970)","0.004166666666667","KM# 790","N# 670","1 Penny - Victoria (3rd portrait)","Standard circulation coin","1895-1901","Round","Bronze","9.45","30.8","1.6","Medal alignment ↑↑","1900","1900","","","1","","VG","","1.02","",""
"United Kingdom","United Kingdom","Pound sterling (1158-1970)","0.004166666666667","KM# 794","N# 857","1 Penny - Edward VII","Standard circulation coin","1902-1910","Round","Bronze","9.45","30.8","1.6","Medal alignment ↑↑","1908","1908","","KM# 794.2; see comments for varieties","1","","VG","","0.97","",""
"United Kingdom","United Kingdom","Pound sterling (1158-1970)","0.004166666666667","KM# 845","N# 669","1 Penny - George VI (with 'IND:IMP')","Standard circulation coin","1937-1948","Round","Bronze","9.45","30.8","1.6","Medal alignment ↑↑","1945","1945","","","1","","VG","","0.51","",""
"United Kingdom","United Kingdom","Pound sterling (1158-1970)","0.0125","KM# 849","N# 1020","3 Pence - George VI (with 'IND:IMP')","Standard circulation coin","1937-1948","Dodecagonal (12-sided)","Brass","6.8","21.8","2.6","Medal alignment ↑↑","1941","1941","","","1","","F","","0.44","",""
"United Kingdom","United Kingdom","Pound sterling (1158-1970)","0.05","KM# 904","N# 882","1 Shilling - Elizabeth II (English shield; no 'BRITT:OMN')","Standard circulation coin","1954-1970","Round","Copper-nickel","5.66","23.5","1.7","Medal alignment ↑↑","1956","1956","","rev D (larger beads)","1","","F","","0.51","",""
"United Kingdom","United Kingdom","Pound sterling (1158-1970)","0.05","KM# 904","N# 882","1 Shilling - Elizabeth II (English shield; no 'BRITT:OMN')","Standard circulation coin","1954-1970","Round","Copper-nickel","5.66","23.5","1.7","Medal alignment ↑↑","1964","1964","","","1","","VG","","0.35","",""
"United Kingdom","United Kingdom","Pound sterling (1158-1970)","0.1","KM# 865","N# 883","2 Shillings - George VI (with 'IND:IMP')","Standard circulation coin","1947-1948","Round","Copper-nickel","11.31","28.5","2.5","Medal alignment ↑↑","1947","1947","","","1","","VG","","0.92","",""
"United Kingdom","United Kingdom","Pound sterling (1158-1970)","0.1","KM# 878","N# 884","2 Shillings - George VI (without 'IND:IMP')","Standard circulation coin","1949-1951","Round","Copper-nickel","11.31","28.5","2.25","Medal alignment ↑↑","1950","1950","","","1","","VG","","0.54","",""
"United Kingdom","United Kingdom","Pound sterling (1158-1970)","0.1","KM# 906","N# 885","2 Shillings - Elizabeth II (1st portrait; no 'BRITT:OMN')","Standard circulation coin","1954-1970","Round","Copper-nickel","11.31","28.5","2.5","Medal alignment ↑↑","1959","1959","","","1","","VG","","0.42","",""
"United Kingdom","United Kingdom","Pound sterling (1158-1970)","0.1","KM# 906","N# 885","2 Shillings - Elizabeth II (1st portrait; no 'BRITT:OMN')","Standard circulation coin","1954-1970","Round","Copper-nickel","11.31","28.5","2.5","Medal alignment ↑↑","1966","1966","","","1","","VG","","0.3","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.005","KM# 914","N# 856","½ New Penny - Elizabeth II (2nd portrait)","Standard circulation coin","1971-1981","Round","Bronze","1.78","17.14","1.07","Medal alignment ↑↑","1971","1971","","","1","","VG","","0.15","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.005","KM# 914","N# 856","½ New Penny - Elizabeth II (2nd portrait)","Standard circulation coin","1971-1981","Round","Bronze","1.78","17.14","1.07","Medal alignment ↑↑","1974","1974","","","1","","VG","","0.13","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.01","KM# 915","N# 665","1 New Penny - Elizabeth II (2nd portrait)","Standard circulation coin","1971-1981","Round","Bronze","3.56","20.3","1.52","Medal alignment ↑↑","1971","1971","","","3","","VG","","0.07","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.01","KM# 915","N# 665","1 New Penny - Elizabeth II (2nd portrait)","Standard circulation coin","1971-1981","Round","Bronze","3.56","20.3","1.52","Medal alignment ↑↑","1976","1976","","","1","","VG","","0.09","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.01","KM# 915","N# 665","1 New Penny - Elizabeth II (2nd portrait)","Standard circulation coin","1971-1981","Round","Bronze","3.56","20.3","1.52","Medal alignment ↑↑","1980","1980","","","1","","VG","","0.1","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.01","KM# 915","N# 665","1 New Penny - Elizabeth II (2nd portrait)","Standard circulation coin","1971-1981","Round","Bronze","3.56","20.3","1.52","Medal alignment ↑↑","1981","1981","","","2","","VG","","0.1","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.01","KM# 935","N# 861","1 Penny - Elizabeth II (3rd portrait; non-magnetic)","Standard circulation coin","1985-1992","Round","Bronze","3.56","20.3","1.52","Medal alignment ↑↑","1986","1986","","","1","","VG","","0.09","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.01","KM# 935","N# 861","1 Penny - Elizabeth II (3rd portrait; non-magnetic)","Standard circulation coin","1985-1992","Round","Bronze","3.56","20.3","1.52","Medal alignment ↑↑","1988","1988","","","2","","VG","","0.09","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.01","KM# 935a","N# 860","1 Penny - Elizabeth II (3rd portrait; magnetic)","Standard circulation coin","1992-1997","Round","Copper plated steel","3.56","20.3","1.65","Medal alignment ↑↑","1992","1992","","Reverse varieties (see comments)","1","","VG","","0.09","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.01","KM# 935a","N# 860","1 Penny - Elizabeth II (3rd portrait; magnetic)","Standard circulation coin","1992-1997","Round","Copper plated steel","3.56","20.3","1.65","Medal alignment ↑↑","1993","1993","","Reverse varieties (see comments)","2","","VG","","0.07","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.02","KM# 916","N# 664","2 New Pence - Elizabeth II (2nd portrait)","Standard circulation coin","1971-1981","Round","Bronze","7.12","25.9","1.85","Medal alignment ↑↑","1971","1971","","","6","","VG","","0.15","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.02","KM# 916","N# 664","2 New Pence - Elizabeth II (2nd portrait)","Standard circulation coin","1971-1981","Round","Bronze","7.12","25.9","1.85","Medal alignment ↑↑","1979","1979","","","1","","VG","","0.1","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.02","KM# 936","N# 867","2 Pence - Elizabeth II (3rd portrait; non-magnetic)","Standard circulation coin","1985-1992","Round","Bronze","7.12","25.9","1.85","Medal alignment ↑↑","1987","1987","","","1","","VG","","0.07","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.05","KM# 911","N# 873","5 New Pence - Elizabeth II (2nd portrait)","Standard circulation coin","1968-1981","Round","Copper-nickel","5.65","23.59","1.78","Medal alignment ↑↑","1970","1970","","","1","","VG","","0.17","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.05","KM# 911","N# 873","5 New Pence - Elizabeth II (2nd portrait)","Standard circulation coin","1968-1981","Round","Copper-nickel","5.65","23.59","1.78","Medal alignment ↑↑","1979","1979","","","1","","VG","","0.17","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.05","KM# 937b","N# 875","5 Pence - Elizabeth II (3rd portrait; small type)","Standard circulation coin","1990-1997","Round","Copper-nickel","3.25","18","1.7","Medal alignment ↑↑","1990","1990","","Obv A (see comments)","1","","VG","","0.15","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.1","KM# 912","N# 878","10 New Pence - Elizabeth II (2nd portrait)","Standard circulation coin","1968-1981","Round","Copper-nickel","11.3","28.5","2.25","Medal alignment ↑↑","1968","1968","","","1","","VG","","0.26","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.1","KM# 912","N# 878","10 New Pence - Elizabeth II (2nd portrait)","Standard circulation coin","1968-1981","Round","Copper-nickel","11.3","28.5","2.25","Medal alignment ↑↑","1969","1969","","","1","","VG","","0.32","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.1","KM# 912","N# 878","10 New Pence - Elizabeth II (2nd portrait)","Standard circulation coin","1968-1981","Round","Copper-nickel","11.3","28.5","2.25","Medal alignment ↑↑","1971","1971","","","1","","VG","","0.3","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.1","KM# 912","N# 878","10 New Pence - Elizabeth II (2nd portrait)","Standard circulation coin","1968-1981","Round","Copper-nickel","11.3","28.5","2.25","Medal alignment ↑↑","1975","1975","","","1","","VG","","0.19","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.1","KM# 912","N# 878","10 New Pence - Elizabeth II (2nd portrait)","Standard circulation coin","1968-1981","Round","Copper-nickel","11.3","28.5","2.25","Medal alignment ↑↑","1976","1976","","","2","","VG","","0.25","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.1","KM# 938b","N# 879","10 Pence - Elizabeth II (3rd portrait; small type)","Standard circulation coin","1992-1997","Round","Copper-nickel","6.5","24.5","1.85","Medal alignment ↑↑","1992","1992","","Type 1A, flat edge","3","","VG","","0.16","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.2","KM# 931","N# 865","20 Pence - Elizabeth II (2nd portrait)","Standard circulation coin","1982-1984","Equilateral curve heptagon (7-sided)","Copper-nickel","5","21.4","1.7","Medal alignment ↑↑","1982","1982","","","1","","F","","0.32","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","1","KM# 933","N# 1389","1 Pound - Elizabeth II (2nd portrait; Royal Arms)","Standard circulation coin","1983","Round","Nickel brass","9.5","22.5","3.15","Medal alignment ↑↑","1983","1983","","","1","","F","","1.6","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","1","KM# 933","N# 1389","1 Pound - Elizabeth II (2nd portrait; Royal Arms)","Standard circulation coin","1983","Round","Nickel brass","9.5","22.5","3.15","Medal alignment ↑↑","1983","1983","","","1","","VG","","1.6","",""
"United States","United States","Dollar (1785-date)","0.01","KM# 201","N# 42","1 Cent ""Lincoln Memorial Cent""","Standard circulation coin","1959-1982","Round","Bronze","3.11","19","1.3","Coin alignment ↑↓","1970","1970","D","","1","","F","","0.16","",""
"United States","United States","Dollar (1785-date)","0.01","KM# 201","N# 42","1 Cent ""Lincoln Memorial Cent""","Standard circulation coin","1959-1982","Round","Bronze","3.11","19","1.3","Coin alignment ↑↓","1974","1974","","","1","","VG","","0.12","",""
"United States","United States","Dollar (1785-date)","0.01","KM# 201","N# 42","1 Cent ""Lincoln Memorial Cent""","Standard circulation coin","1959-1982","Round","Bronze","3.11","19","1.3","Coin alignment ↑↓","1974","1974","D","","1","","VG","","0.07","",""
"United States","United States","Dollar (1785-date)","0.01","KM# 201","N# 42","1 Cent ""Lincoln Memorial Cent""","Standard circulation coin","1959-1982","Round","Bronze","3.11","19","1.3","Coin alignment ↑↓","1975","1975","","","1","","F","","0.13","",""
"United States","United States","Dollar (1785-date)","0.01","KM# 201","N# 42","1 Cent ""Lincoln Memorial Cent""","Standard circulation coin","1959-1982","Round","Bronze","3.11","19","1.3","Coin alignment ↑↓","1980","1980","D","","2","","UNC","","0.51","",""
"United States","United States","Dollar (1785-date)","0.01","KM# 201a","N# 43","1 Cent ""Lincoln Memorial Cent""","Standard circulation coin","1982-2008","Round","Copper plated zinc","2.5","19.05","1.3","Coin alignment ↑↓","1984","1984","D","","1","","VG","","0.06","",""
"United States","United States","Dollar (1785-date)","0.01","KM# 468","N# 10969","1 Cent ""Lincoln Cent - Shield Reverse""","Standard circulation coin","2010-2022","Round","Copper plated zinc (97.5% Zinc, 2.5% Copper)","2.5","19.05","1.55","Coin alignment ↑↓","2013","2013","D","","4","","UNC","","0.33","",""
"United States","United States","Dollar (1785-date)","0.05","KM# 192","N# 44","5 Cents ""Jefferson Nickel"" (1st portrait)","Standard circulation coin","1938-2003","Round","Copper-nickel","5","21.2","1.75","Coin alignment ↑↓","1964","1964","","KM#A192","1","","F","","0.16","",""
